factory_no,machine_no,part_no,serial_no,timestamp
4,4,d42CLDR,d42CLDR0146661595455584,1595455584.5157015
4,4,d42CLDR,d42CLDR0146661595439120,1595439120.2143946
4,5,e42CLDR,e42CLDR0146661595459852,1595459852.3763855
4,5,e42CLDR,e42CLDR0146661595412297,1595412297.6687822
4,5,e42CLDR,e42CLDR0146661595394470,1595394470.8303037
4,5,e42CLDR,e42CLDR0146661595420511,1595420511.5835202
4,5,e42CLDR,e42CLDR0146661595459541,1595459541.1720684
4,6,f42CLDR,f42CLDR0146661595453898,1595453898.5807877
4,6,f42CLDR,f42CLDR0146661595420006,1595420006.0674286
4,6,f42CLDR,f42CLDR0146661595423534,1595423534.446761
4,6,f42CLDR,f42CLDR0146661595440501,1595440501.9831634
4,6,f42CLDR,f42CLDR0146661595437016,1595437016.3528452
4,7,g42CLDR,g42CLDR0146661595444933,1595444933.5803647
4,7,g42CLDR,g42CLDR0146661595463031,1595463031.622606
4,7,g42CLDR,g42CLDR0146661595459020,1595459020.7624528
4,7,g42CLDR,g42CLDR0146661595437328,1595437328.9560835
4,7,g42CLDR,g42CLDR0146661595448763,1595448763.9285238
4,8,h42CLDR,h42CLDR0146661595408870,1595408870.9275794
4,8,h42CLDR,h42CLDR0146661595399694,1595399694.3636446
4,8,h42CLDR,h42CLDR0146661595416715,1595416715.3819318
4,8,h42CLDR,h42CLDR0146661595441913,1595441913.8263247
4,8,h42CLDR,h42CLDR0146661595477016,1595477016.3511074
4,9,i42CLDR,i42CLDR0146661595461637,1595461637.3152158
4,9,i42CLDR,i42CLDR0146661595438989,1595438989.8424313
4,9,i42CLDR,i42CLDR0146661595462472,1595462472.4821098
4,9,i42CLDR,i42CLDR0146661595459157,1595459157.6795533
4,9,i42CLDR,i42CLDR0146661595448674,1595448674.8152614
4,10,j42CLDR,j42CLDR0146661595464590,1595464590.7824106
4,10,j42CLDR,j42CLDR0146661595416258,1595416258.9894762
4,10,j42CLDR,j42CLDR0146661595437605,1595437605.7664688
4,10,j42CLDR,j42CLDR0146661595455279,1595455279.983049
4,10,j42CLDR,j42CLDR0146661595441904,1595441904.6331663
5,1,a42CLDR,a42CLDR0156661595464007,1595464007.164474
5,2,b42CLDR,b42CLDR0156661595421936,1595421936.9161355
5,3,c42CLDR,c42CLDR0156661595400076,1595400076.4996386
5,4,d42CLDR,d42CLDR0156661595434714,1595434714.2029762
5,5,e42CLDR,e42CLDR0156661595400588,1595400588.3487475
5,6,f42CLDR,f42CLDR0156661595407940,1595407940.2499146
5,7,g42CLDR,g42CLDR0156661595425832,1595425832.6103292
5,8,h42CLDR,h42CLDR0156661595395608,1595395608.1100762
5,9,i42CLDR,i42CLDR0156661595453558,1595453558.2785883
5,10,j42CLDR,j42CLDR0156661595398037,1595398037.367093
1,1,a42CLDR,a42CLDR0116661595502995,1595502995.7288003
1,2,b42CLDR,b42CLDR0116661595531683,1595531683.411088
1,3,c42CLDR,c42CLDR0116661595563722,1595563722.0750349
1,4,d42CLDR,d42CLDR0116661595524775,1595524775.0308738
1,5,e42CLDR,e42CLDR0116661595514460,1595514460.2137854
1,6,f42CLDR,f42CLDR0116661595558139,1595558139.6536193
1,7,g42CLDR,g42CLDR0116661595551454,1595551454.8065567
1,8,h42CLDR,h42CLDR0116661595507346,1595507346.128921
1,9,i42CLDR,i42CLDR0116661595551520,1595551520.513735
1,10,j42CLDR,j42CLDR0116661595494163,1595494163.8003123
2,1,a42CLDR,a42CLDR0126661595510290,1595510290.8938348
2,1,a42CLDR,a42CLDR0126661595484867,1595484867.809407
2,2,b42CLDR,b42CLDR0126661595525768,1595525768.4822288
2,2,b42CLDR,b42CLDR0126661595551799,1595551799.9388587
2,3,c42CLDR,c42CLDR0126661595536298,1595536298.5596066
2,3,c42CLDR,c42CLDR0126661595484669,1595484669.436035
2,4,d42CLDR,d42CLDR0126661595553242,1595553242.0001397
2,4,d42CLDR,d42CLDR0126661595499754,1595499754.8857417
2,5,e42CLDR,e42CLDR0126661595541873,1595541873.8860328
2,5,e42CLDR,e42CLDR0126661595549547,1595549547.0709605
2,6,f42CLDR,f42CLDR0126661595517323,1595517323.0331788
2,6,f42CLDR,f42CLDR0126661595489753,1595489753.9760664
2,7,g42CLDR,g42CLDR0126661595549210,1595549210.1237824
2,7,g42CLDR,g42CLDR0126661595556031,1595556031.598216
2,8,h42CLDR,h42CLDR0126661595556205,1595556205.307279
2,8,h42CLDR,h42CLDR0126661595504860,1595504860.1787832
2,9,i42CLDR,i42CLDR0126661595533044,1595533044.9787064
2,9,i42CLDR,i42CLDR0126661595513808,1595513808.0990548
2,10,j42CLDR,j42CLDR0126661595520030,1595520030.0929353
2,10,j42CLDR,j42CLDR0126661595560299,1595560299.7566972
3,1,a42CLDR,a42CLDR0136661595501366,1595501366.4987543
3,2,b42CLDR,b42CLDR0136661595490714,1595490714.7893238
3,3,c42CLDR,c42CLDR0136661595509639,1595509639.2360973
3,4,d42CLDR,d42CLDR0136661595495597,1595495597.5758853
3,5,e42CLDR,e42CLDR0136661595566554,1595566554.2144608
3,6,f42CLDR,f42CLDR0136661595491146,1595491146.0423703
3,7,g42CLDR,g42CLDR0136661595542861,1595542861.2707222
3,8,h42CLDR,h42CLDR0136661595514992,1595514992.667585
3,9,i42CLDR,i42CLDR0136661595560387,1595560387.2724485
3,10,j42CLDR,j42CLDR0136661595513776,1595513776.5343862
4,1,a42CLDR,a42CLDR0146661595509321,1595509321.6177683
4,1,a42CLDR,a42CLDR0146661595509094,1595509094.2426162
4,1,a42CLDR,a42CLDR0146661595506537,1595506537.339788
4,1,a42CLDR,a42CLDR0146661595492868,1595492868.4019167
4,1,a42CLDR,a42CLDR0146661595505044,1595505044.3643692
4,2,b42CLDR,b42CLDR0146661595522896,1595522896.1255448
4,2,b42CLDR,b42CLDR0146661595543264,1595543264.739476
4,2,b42CLDR,b42CLDR0146661595541147,1595541147.7025502
4,2,b42CLDR,b42CLDR0146661595559433,1595559433.2791076
4,2,b42CLDR,b42CLDR0146661595483363,1595483363.0677917
4,3,c42CLDR,c42CLDR0146661595524355,1595524355.3266494
4,3,c42CLDR,c42CLDR0146661595564760,1595564760.084772
4,3,c42CLDR,c42CLDR0146661595511109,1595511109.9413552
4,3,c42CLDR,c42CLDR0146661595540192,1595540192.7134004
4,3,c42CLDR,c42CLDR0146661595561620,1595561620.6617713
4,4,d42CLDR,d42CLDR0146661595562353,1595562353.158741
4,4,d42CLDR,d42CLDR0146661595491790,1595491790.9781342
4,4,d42CLDR,d42CLDR0146661595529160,1595529160.0748682
4,4,d42CLDR,d42CLDR0146661595494334,1595494334.9874241
4,4,d42CLDR,d42CLDR0146661595563404,1595563404.3567536
4,5,e42CLDR,e42CLDR0146661595509534,1595509534.4326608
4,5,e42CLDR,e42CLDR0146661595485260,1595485260.3691688
4,5,e42CLDR,e42CLDR0146661595566000,1595566000.9350607
4,5,e42CLDR,e42CLDR0146661595503708,1595503708.5433855
4,5,e42CLDR,e42CLDR0146661595547479,1595547479.1009483
4,6,f42CLDR,f42CLDR0146661595517659,1595517659.0050318
4,6,f42CLDR,f42CLDR0146661595508313,1595508313.077067
4,6,f42CLDR,f42CLDR0146661595506514,1595506514.553165
4,6,f42CLDR,f42CLDR0146661595548537,1595548537.9590385
4,6,f42CLDR,f42CLDR0146661595548620,1595548620.1607108
4,7,g42CLDR,g42CLDR0146661595553535,1595553535.8918197
4,7,g42CLDR,g42CLDR0146661595544388,1595544388.9594052
4,7,g42CLDR,g42CLDR0146661595530454,1595530454.9778202
4,7,g42CLDR,g42CLDR0146661595507387,1595507387.4408486
4,7,g42CLDR,g42CLDR0146661595493577,1595493577.6463273
4,8,h42CLDR,h42CLDR0146661595516874,1595516874.1917624
4,8,h42CLDR,h42CLDR0146661595532915,1595532915.7615812
4,8,h42CLDR,h42CLDR0146661595528385,1595528385.26275
4,8,h42CLDR,h42CLDR0146661595481554,1595481554.2994688
4,8,h42CLDR,h42CLDR0146661595544207,1595544207.3937094
4,9,i42CLDR,i42CLDR0146661595543877,1595543877.0661864
4,9,i42CLDR,i42CLDR0146661595552842,1595552842.8423362
4,9,i42CLDR,i42CLDR0146661595533058,1595533058.8517747
4,9,i42CLDR,i42CLDR0146661595498132,1595498132.0876546
4,9,i42CLDR,i42CLDR0146661595499575,1595499575.0639575
4,10,j42CLDR,j42CLDR0146661595496165,1595496165.2380877
4,10,j42CLDR,j42CLDR0146661595564390,1595564390.4110427
4,10,j42CLDR,j42CLDR0146661595494046,1595494046.3728197
4,10,j42CLDR,j42CLDR0146661595503883,1595503883.7828276
4,10,j42CLDR,j42CLDR0146661595481549,1595481549.015346
5,1,a42CLDR,a42CLDR0156661595545624,1595545624.208505
5,2,b42CLDR,b42CLDR0156661595538185,1595538185.7212484
5,3,c42CLDR,c42CLDR0156661595489733,1595489733.637084
5,4,d42CLDR,d42CLDR0156661595557633,1595557633.549043
5,5,e42CLDR,e42CLDR0156661595543374,1595543374.578671
5,6,f42CLDR,f42CLDR0156661595546820,1595546820.1275096
5,7,g42CLDR,g42CLDR0156661595532727,1595532727.607931
5,8,h42CLDR,h42CLDR0156661595516258,1595516258.4352434
5,9,i42CLDR,i42CLDR0156661595533670,1595533670.5410864
5,10,j42CLDR,j42CLDR0156661595516216,1595516216.9817157
1,1,a42CLDR,a42CLDR0116661595604219,1595604219.4829037
1,2,b42CLDR,b42CLDR0116661595591273,1595591273.460583
1,3,c42CLDR,c42CLDR0116661595642794,1595642794.2717457
1,4,d42CLDR,d42CLDR0116661595636252,1595636252.2752767
1,5,e42CLDR,e42CLDR0116661595605942,1595605942.875259
1,6,f42CLDR,f42CLDR0116661595630310,1595630310.7703946
1,7,g42CLDR,g42CLDR0116661595652641,1595652641.3556037
1,8,h42CLDR,h42CLDR0116661595581965,1595581965.9792314
1,9,i42CLDR,i42CLDR0116661595585556,1595585556.9255235
1,10,j42CLDR,j42CLDR0116661595613301,1595613301.8980615
2,1,a42CLDR,a42CLDR0126661595635318,1595635318.4480014
2,1,a42CLDR,a42CLDR0126661595626751,1595626751.477904
2,2,b42CLDR,b42CLDR0126661595627041,1595627041.9909265
2,2,b42CLDR,b42CLDR0126661595614772,1595614772.1498594
2,3,c42CLDR,c42CLDR0126661595568830,1595568830.006495
2,3,c42CLDR,c42CLDR0126661595618022,1595618022.8258219
2,4,d42CLDR,d42CLDR0126661595618364,1595618364.5531583
2,4,d42CLDR,d42CLDR0126661595609146,1595609146.2854016
2,5,e42CLDR,e42CLDR0126661595596812,1595596812.4925735
2,5,e42CLDR,e42CLDR0126661595596883,1595596883.5306528
2,6,f42CLDR,f42CLDR0126661595608984,1595608984.7253025
2,6,f42CLDR,f42CLDR0126661595612277,1595612277.8337536
2,7,g42CLDR,g42CLDR0126661595625122,1595625122.099258
2,7,g42CLDR,g42CLDR0126661595625386,1595625386.0333652
2,8,h42CLDR,h42CLDR0126661595647124,1595647124.4984312
2,8,h42CLDR,h42CLDR0126661595595901,1595595901.800715
2,9,i42CLDR,i42CLDR0126661595572047,1595572047.2135456
2,9,i42CLDR,i42CLDR0126661595569790,1595569790.3554964
2,10,j42CLDR,j42CLDR0126661595591861,1595591861.8391716
2,10,j42CLDR,j42CLDR0126661595645655,1595645655.9941487
3,1,a42CLDR,a42CLDR0136661595581125,1595581125.6389744
3,2,b42CLDR,b42CLDR0136661595583998,1595583998.3486414
3,3,c42CLDR,c42CLDR0136661595644125,1595644125.5285804
3,4,d42CLDR,d42CLDR0136661595645554,1595645554.564231
3,5,e42CLDR,e42CLDR0136661595645750,1595645750.8759058
3,6,f42CLDR,f42CLDR0136661595594839,1595594839.8836257
3,7,g42CLDR,g42CLDR0136661595612079,1595612079.1010308
3,8,h42CLDR,h42CLDR0136661595595159,1595595159.7765782
3,9,i42CLDR,i42CLDR0136661595649385,1595649385.4449444
3,10,j42CLDR,j42CLDR0136661595624947,1595624947.7522783
4,1,a42CLDR,a42CLDR0146661595585498,1595585498.35226
4,1,a42CLDR,a42CLDR0146661595636978,1595636978.6853704
4,1,a42CLDR,a42CLDR0146661595629282,1595629282.410818
4,1,a42CLDR,a42CLDR0146661595585166,1595585166.2428644
4,1,a42CLDR,a42CLDR0146661595621187,1595621187.6672034
4,2,b42CLDR,b42CLDR0146661595622602,1595622602.1576889
4,2,b42CLDR,b42CLDR0146661595649506,1595649506.1710305
4,2,b42CLDR,b42CLDR0146661595592288,1595592288.3769047
4,2,b42CLDR,b42CLDR0146661595624149,1595624149.9751441
4,2,b42CLDR,b42CLDR0146661595607191,1595607191.8529172
4,3,c42CLDR,c42CLDR0146661595630907,1595630907.6475575
4,3,c42CLDR,c42CLDR0146661595604699,1595604699.9831843
4,3,c42CLDR,c42CLDR0146661595618690,1595618690.7365582
4,3,c42CLDR,c42CLDR0146661595640797,1595640797.1714318
4,3,c42CLDR,c42CLDR0146661595600712,1595600712.1844451
4,4,d42CLDR,d42CLDR0146661595588396,1595588396.6239233
4,4,d42CLDR,d42CLDR0146661595638156,1595638156.738769
4,4,d42CLDR,d42CLDR0146661595611384,1595611384.294785
4,4,d42CLDR,d42CLDR0146661595587452,1595587452.3147793
4,4,d42CLDR,d42CLDR0146661595653089,1595653089.170303
4,5,e42CLDR,e42CLDR0146661595591200,1595591200.1310399
4,5,e42CLDR,e42CLDR0146661595569606,1595569606.9391844
4,5,e42CLDR,e42CLDR0146661595586451,1595586451.7118282
4,5,e42CLDR,e42CLDR0146661595595372,1595595372.2211823
4,5,e42CLDR,e42CLDR0146661595642113,1595642113.8340256
4,6,f42CLDR,f42CLDR0146661595574003,1595574003.7395144
4,6,f42CLDR,f42CLDR0146661595650404,1595650404.8544624
4,6,f42CLDR,f42CLDR0146661595620493,1595620493.655222
4,6,f42CLDR,f42CLDR0146661595641673,1595641673.0541356
4,6,f42CLDR,f42CLDR0146661595629631,1595629631.9939694
4,7,g42CLDR,g42CLDR0146661595585092,1595585092.0951006
4,7,g42CLDR,g42CLDR0146661595632801,1595632801.0732665
4,7,g42CLDR,g42CLDR0146661595637731,1595637731.8225832
4,7,g42CLDR,g42CLDR0146661595578142,1595578142.097375
4,7,g42CLDR,g42CLDR0146661595609906,1595609906.2373126
4,8,h42CLDR,h42CLDR0146661595620647,1595620647.8065875
4,8,h42CLDR,h42CLDR0146661595650025,1595650025.9255846
4,8,h42CLDR,h42CLDR0146661595630965,1595630965.4001977
4,8,h42CLDR,h42CLDR0146661595645407,1595645407.593161
4,8,h42CLDR,h42CLDR0146661595649740,1595649740.802588
4,9,i42CLDR,i42CLDR0146661595643818,1595643818.6441114
4,9,i42CLDR,i42CLDR0146661595568522,1595568522.4995518
4,9,i42CLDR,i42CLDR0146661595594557,1595594557.32119
4,9,i42CLDR,i42CLDR0146661595582887,1595582887.6103969
4,9,i42CLDR,i42CLDR0146661595599057,1595599057.5785127
4,10,j42CLDR,j42CLDR0146661595573429,1595573429.2005532
4,10,j42CLDR,j42CLDR0146661595640477,1595640477.7001715
4,10,j42CLDR,j42CLDR0146661595580447,1595580447.840392
4,10,j42CLDR,j42CLDR0146661595582891,1595582891.4089613
4,10,j42CLDR,j42CLDR0146661595581825,1595581825.75148
5,1,a42CLDR,a42CLDR0156661595575279,1595575279.483582
5,2,b42CLDR,b42CLDR0156661595642200,1595642200.9834094
5,3,c42CLDR,c42CLDR0156661595611385,1595611385.1447697
5,4,d42CLDR,d42CLDR0156661595581257,1595581257.8665698
5,5,e42CLDR,e42CLDR0156661595608290,1595608290.1743631
5,6,f42CLDR,f42CLDR0156661595626801,1595626801.0261054
5,7,g42CLDR,g42CLDR0156661595574183,1595574183.2221212
5,8,h42CLDR,h42CLDR0156661595638949,1595638949.4586134
5,9,i42CLDR,i42CLDR0156661595652161,1595652161.3794258
5,10,j42CLDR,j42CLDR0156661595579178,1595579178.0492659
1,1,a42CLDR,a42CLDR0116661595654331,1595654331.8710012
1,2,b42CLDR,b42CLDR0116661595654166,1595654166.9598188
1,3,c42CLDR,c42CLDR0116661595735003,1595735003.0178673
1,4,d42CLDR,d42CLDR0116661595730636,1595730636.8832684
1,5,e42CLDR,e42CLDR0116661595732707,1595732707.9059284
1,6,f42CLDR,f42CLDR0116661595660935,1595660935.8128061
1,7,g42CLDR,g42CLDR0116661595735816,1595735816.706136
1,8,h42CLDR,h42CLDR0116661595703291,1595703291.9240828
1,9,i42CLDR,i42CLDR0116661595677470,1595677470.7670388
1,10,j42CLDR,j42CLDR0116661595734506,1595734506.3702357
2,1,a42CLDR,a42CLDR0126661595681905,1595681905.1102338
2,1,a42CLDR,a42CLDR0126661595728383,1595728383.1819947
2,2,b42CLDR,b42CLDR0126661595657852,1595657852.400749
2,2,b42CLDR,b42CLDR0126661595709134,1595709134.2953122
2,3,c42CLDR,c42CLDR0126661595706115,1595706115.1204746
2,3,c42CLDR,c42CLDR0126661595720828,1595720828.883867
2,4,d42CLDR,d42CLDR0126661595654139,1595654139.939466
2,4,d42CLDR,d42CLDR0126661595706156,1595706156.4998777
2,5,e42CLDR,e42CLDR0126661595707122,1595707122.7592278
2,5,e42CLDR,e42CLDR0126661595653735,1595653735.794651
2,6,f42CLDR,f42CLDR0126661595699265,1595699265.4017577
2,6,f42CLDR,f42CLDR0126661595717517,1595717517.5861657
2,7,g42CLDR,g42CLDR0126661595712002,1595712002.29747
2,7,g42CLDR,g42CLDR0126661595659440,1595659440.2013981
2,8,h42CLDR,h42CLDR0126661595656428,1595656428.750845
2,8,h42CLDR,h42CLDR0126661595723418,1595723418.8902194
2,9,i42CLDR,i42CLDR0126661595708995,1595708995.956958
2,9,i42CLDR,i42CLDR0126661595726161,1595726161.9770436
2,10,j42CLDR,j42CLDR0126661595681890,1595681890.8352978
2,10,j42CLDR,j42CLDR0126661595735593,1595735593.958345
3,1,a42CLDR,a42CLDR0136661595684715,1595684715.7408092
3,2,b42CLDR,b42CLDR0136661595735761,1595735761.936079
3,3,c42CLDR,c42CLDR0136661595694086,1595694086.9037304
3,4,d42CLDR,d42CLDR0136661595698182,1595698182.4079056
3,5,e42CLDR,e42CLDR0136661595735445,1595735445.5996857
3,6,f42CLDR,f42CLDR0136661595670269,1595670269.9237962
3,7,g42CLDR,g42CLDR0136661595681130,1595681130.868161
3,8,h42CLDR,h42CLDR0136661595720103,1595720103.4505053
3,9,i42CLDR,i42CLDR0136661595663350,1595663350.7147205
3,10,j42CLDR,j42CLDR0136661595736083,1595736083.8449125
4,1,a42CLDR,a42CLDR0146661595723705,1595723705.9311442
4,1,a42CLDR,a42CLDR0146661595701401,1595701401.144202
4,1,a42CLDR,a42CLDR0146661595686518,1595686518.8709717
4,1,a42CLDR,a42CLDR0146661595730699,1595730699.2242372
4,1,a42CLDR,a42CLDR0146661595689932,1595689932.8028123
4,2,b42CLDR,b42CLDR0146661595695814,1595695814.7490525
4,2,b42CLDR,b42CLDR0146661595733394,1595733394.2608168
4,2,b42CLDR,b42CLDR0146661595730696,1595730696.6412168
4,2,b42CLDR,b42CLDR0146661595662293,1595662293.8933604
4,2,b42CLDR,b42CLDR0146661595665606,1595665606.4050515
4,3,c42CLDR,c42CLDR0146661595693324,1595693324.8498611
4,3,c42CLDR,c42CLDR0146661595727787,1595727787.5998943
4,3,c42CLDR,c42CLDR0146661595679673,1595679673.5701158
4,3,c42CLDR,c42CLDR0146661595678351,1595678351.0245686
4,3,c42CLDR,c42CLDR0146661595728003,1595728003.0209093
4,4,d42CLDR,d42CLDR0146661595689813,1595689813.9046588
4,4,d42CLDR,d42CLDR0146661595727785,1595727785.386299
4,4,d42CLDR,d42CLDR0146661595658381,1595658381.4016244
4,4,d42CLDR,d42CLDR0146661595699410,1595699410.2704494
4,4,d42CLDR,d42CLDR0146661595678428,1595678428.9966035
4,5,e42CLDR,e42CLDR0146661595683952,1595683952.5095236
4,5,e42CLDR,e42CLDR0146661595728561,1595728561.789231
4,5,e42CLDR,e42CLDR0146661595702440,1595702440.3062344
4,5,e42CLDR,e42CLDR0146661595712639,1595712639.4111862
4,5,e42CLDR,e42CLDR0146661595722319,1595722319.1290667
4,6,f42CLDR,f42CLDR0146661595672390,1595672390.0407019
4,6,f42CLDR,f42CLDR0146661595711975,1595711975.1392572
4,6,f42CLDR,f42CLDR0146661595737136,1595737136.7921507
4,6,f42CLDR,f42CLDR0146661595658996,1595658996.4551568
4,6,f42CLDR,f42CLDR0146661595723682,1595723682.7978191
4,7,g42CLDR,g42CLDR0146661595734355,1595734355.2517543
4,7,g42CLDR,g42CLDR0146661595710609,1595710609.421477
4,7,g42CLDR,g42CLDR0146661595661425,1595661425.5551953
4,7,g42CLDR,g42CLDR0146661595668549,1595668549.0995364
4,7,g42CLDR,g42CLDR0146661595705741,1595705741.296519
4,8,h42CLDR,h42CLDR0146661595717832,1595717832.443254
4,8,h42CLDR,h42CLDR0146661595660278,1595660278.8759837
4,8,h42CLDR,h42CLDR0146661595737523,1595737523.7949862
4,8,h42CLDR,h42CLDR0146661595679329,1595679329.0547917
4,8,h42CLDR,h42CLDR0146661595718365,1595718365.8624728
4,9,i42CLDR,i42CLDR0146661595729911,1595729911.0281103
4,9,i42CLDR,i42CLDR0146661595654388,1595654388.1163845
4,9,i42CLDR,i42CLDR0146661595714742,1595714742.06078
4,9,i42CLDR,i42CLDR0146661595669763,1595669763.1842031
4,9,i42CLDR,i42CLDR0146661595689550,1595689550.5700278
4,10,j42CLDR,j42CLDR0146661595657331,1595657331.3910434
4,10,j42CLDR,j42CLDR0146661595711951,1595711951.118042
4,10,j42CLDR,j42CLDR0146661595706043,1595706043.485138
4,10,j42CLDR,j42CLDR0146661595667812,1595667812.319057
4,10,j42CLDR,j42CLDR0146661595690155,1595690155.4852757
5,1,a42CLDR,a42CLDR0156661595675433,1595675433.7658796
5,2,b42CLDR,b42CLDR0156661595681871,1595681871.0931592
5,3,c42CLDR,c42CLDR0156661595704021,1595704021.1474247
5,4,d42CLDR,d42CLDR0156661595659406,1595659406.1237566
5,5,e42CLDR,e42CLDR0156661595671844,1595671844.2246184
5,6,f42CLDR,f42CLDR0156661595662906,1595662906.7955441
5,7,g42CLDR,g42CLDR0156661595715515,1595715515.5981548
5,8,h42CLDR,h42CLDR0156661595713771,1595713771.283019
5,9,i42CLDR,i42CLDR0156661595714660,1595714660.8005636
5,10,j42CLDR,j42CLDR0156661595667049,1595667049.988714
1,1,a42CLDR,a42CLDR0116661595771132,1595771132.243675
1,2,b42CLDR,b42CLDR0116661595809001,1595809001.688992
1,3,c42CLDR,c42CLDR0116661595747504,1595747504.7787983
1,4,d42CLDR,d42CLDR0116661595815833,1595815833.3671231
1,5,e42CLDR,e42CLDR0116661595752873,1595752873.0619297
1,6,f42CLDR,f42CLDR0116661595769465,1595769465.3113737
1,7,g42CLDR,g42CLDR0116661595776175,1595776175.3402107
1,8,h42CLDR,h42CLDR0116661595821992,1595821992.0132318
1,9,i42CLDR,i42CLDR0116661595801629,1595801629.3685977
1,10,j42CLDR,j42CLDR0116661595825179,1595825179.0622075
2,1,a42CLDR,a42CLDR0126661595805898,1595805898.0503068
2,1,a42CLDR,a42CLDR0126661595819029,1595819029.6049132
2,2,b42CLDR,b42CLDR0126661595744578,1595744578.882485
2,2,b42CLDR,b42CLDR0126661595746726,1595746726.0734067
2,3,c42CLDR,c42CLDR0126661595811006,1595811006.6888533
2,3,c42CLDR,c42CLDR0126661595813194,1595813194.7920835
2,4,d42CLDR,d42CLDR0126661595760017,1595760017.7645552
2,4,d42CLDR,d42CLDR0126661595766545,1595766545.0728414
2,5,e42CLDR,e42CLDR0126661595806813,1595806813.4773266
2,5,e42CLDR,e42CLDR0126661595788245,1595788245.8596258
2,6,f42CLDR,f42CLDR0126661595786507,1595786507.2199283
2,6,f42CLDR,f42CLDR0126661595781235,1595781235.5504816
2,7,g42CLDR,g42CLDR0126661595805133,1595805133.3709939
2,7,g42CLDR,g42CLDR0126661595811630,1595811630.4151773
2,8,h42CLDR,h42CLDR0126661595822474,1595822474.7232459
2,8,h42CLDR,h42CLDR0126661595795000,1595795000.9386694
2,9,i42CLDR,i42CLDR0126661595784326,1595784326.5794196
2,9,i42CLDR,i42CLDR0126661595799517,1595799517.3627791
2,10,j42CLDR,j42CLDR0126661595742215,1595742215.1676595
2,10,j42CLDR,j42CLDR0126661595780960,1595780960.607162
3,1,a42CLDR,a42CLDR0136661595790613,1595790613.8292594
3,2,b42CLDR,b42CLDR0136661595797020,1595797020.1900346
3,3,c42CLDR,c42CLDR0136661595816638,1595816638.8303375
3,4,d42CLDR,d42CLDR0136661595742846,1595742846.5644958
3,5,e42CLDR,e42CLDR0136661595800004,1595800004.2288077
3,6,f42CLDR,f42CLDR0136661595803843,1595803843.9282167
3,7,g42CLDR,g42CLDR0136661595754518,1595754518.1867754
3,8,h42CLDR,h42CLDR0136661595816721,1595816721.703698
